ride_id,started_at,ended_at,start_station_name,end_station_name,ride_length,day_of_week,bike_type,costumer_type
2.35E+15,1/1/2021 10:29:00,1/1/2021 10:36:00,Clark St & Lincoln Ave,Ritchie Ct & Banks St,0:07:02,6,classic_bike,casual
188F1A48BF58C0D7,1/1/2021 10:29:00,1/1/2021 10:54:00,Sheffield Ave & Wellington Ave,Dearborn Pkwy & Delaware Pl,0:25:46,6,classic_bike,member
09FA3E2FEF6B1550,1/1/2021 10:29:00,1/1/2021 11:23:00,,,0:54:03,6,electric_bike,casual
A1A1A79F5BFC9F3E,1/1/2021 10:30:00,1/1/2021 10:36:00,Wolcott Ave & Polk St,Loomis St & Lexington St,0:05:36,6,classic_bike,member
869B6EFD79DF3821,1/1/2021 10:30:00,1/1/2021 10:40:00,,Western Ave & Monroe St,0:09:15,6,electric_bike,member
A0CACCB8435DCDC3,1/1/2021 10:31:00,1/1/2021 10:34:00,Ellis Ave & 55th St,Ellis Ave & 53rd St,0:03:05,6,classic_bike,member
3F141F126B12741D,1/1/2021 10:31:00,1/1/2021 10:35:00,Harper Ave & 59th St,Harper Ave & 59th St,0:03:46,6,classic_bike,member
2A03EA4B14A4F752,1/1/2021 10:32:00,1/1/2021 10:45:00,Dusable Harbor,Michigan Ave & 8th St,0:13:19,6,electric_bike,member
DF7E478043061C5C,1/1/2021 10:33:00,1/1/2021 10:52:00,Sedgwick St & North Ave,Kingsbury St & Kinzie St,0:19:02,6,classic_bike,member
E3676776EBD9D0B4,1/1/2021 10:33:00,1/1/2021 10:46:00,Clark St & Wellington Ave,Damen Ave & Melrose Ave,0:12:54,6,classic_bike,member
53097832972C365A,1/1/2021 10:35:00,1/1/2021 11:05:00,Lake Shore Dr & Diversey Pkwy,LaSalle St & Adams St,0:30:17,6,classic_bike,member
5895B581B0549476,1/1/2021 10:37:00,1/1/2021 10:43:00,,Ashland Ave & Division St,0:06:13,6,electric_bike,casual
107F4EF412A560DF,1/1/2021 10:37:00,1/1/2021 10:47:00,Dearborn St & Erie St,Noble St & Milwaukee Ave,0:10:03,6,electric_bike,member
70345C5E24BDE247,1/1/2021 10:37:00,1/1/2021 10:46:00,Ashland Ave & Wrightwood Ave,Racine Ave & Belmont Ave,0:08:50,6,classic_bike,casual
DA8AEF9817EFF2C3,1/1/2021 10:39:00,1/1/2021 10:44:00,Milwaukee Ave & Grand Ave,Clinton St & Madison St,0:04:51,6,classic_bike,member
6A11C4386DDC04C7,1/1/2021 10:42:00,1/1/2021 10:52:00,W Oakdale Ave & N Broadway,Southport Ave & Roscoe St,0:09:14,6,electric_bike,member
2331F95F058C15AE,1/1/2021 10:42:00,1/1/2021 10:43:00,Lake Shore Dr & Diversey Pkwy,Lake Shore Dr & Diversey Pkwy,0:01:05,6,electric_bike,member
97DB08EDE9105F40,1/1/2021 10:44:00,1/1/2021 10:50:00,New St & Illinois St,LaSalle St & Illinois St,0:05:42,6,classic_bike,member
8A33D3AEA7C7DEE3,1/1/2021 10:44:00,1/1/2021 11:23:00,Western Ave & Monroe St,,0:39:50,6,electric_bike,member
2081B66C70891172,1/1/2021 10:44:00,1/1/2021 10:51:00,Lake Shore Dr & Diversey Pkwy,Larrabee St & Armitage Ave,0:07:17,6,electric_bike,member
5660CDF12CFB2A02,1/1/2021 10:44:00,1/1/2021 10:55:00,Lincoln Ave & Belle Plaine Ave,Southport Ave & Waveland Ave,0:10:39,6,electric_bike,member
4708D714CEE5D82C,1/1/2021 10:44:00,1/1/2021 10:49:00,Sacramento Blvd & Franklin Blvd,California Ave & Cortez St,0:05:20,6,electric_bike,member
828436D9C9BDF922,1/1/2021 10:45:00,1/1/2021 10:49:00,Racine Ave & Fullerton Ave,Lincoln Ave & Fullerton Ave,0:03:51,6,classic_bike,member
861971F11211784D,1/1/2021 10:45:00,1/1/2021 10:48:00,Ashland Ave & Wellington Ave,Greenview Ave & Diversey Pkwy,0:02:49,6,classic_bike,member
4D176A622D27D258,1/1/2021 10:46:00,1/1/2021 10:56:00,Central Park Ave & Elbridge Ave,Kilbourn Ave & Milwaukee Ave,0:09:40,6,electric_bike,member
4FBE4810755D63A1,1/1/2021 10:46:00,1/1/2021 10:55:00,Burling St & Diversey Pkwy,Clifton Ave & Armitage Ave,0:09:46,6,classic_bike,member
598F61BE3AF2B7D2,1/1/2021 10:47:00,1/1/2021 11:06:00,Calumet Ave & 35th St,,0:19:00,6,electric_bike,member
04C6476E39E9010E,1/1/2021 10:47:00,1/1/2021 10:53:00,900 W Harrison St,Loomis St & Lexington St,0:05:54,6,classic_bike,member
03691E5F70CE66BD,1/1/2021 10:48:00,1/1/2021 10:54:00,Sheridan Rd & Irving Park Rd,Broadway & Waveland Ave,0:05:50,6,classic_bike,casual
61AE1CA80D4401BF,1/1/2021 10:49:00,1/1/2021 10:56:00,Broadway & Berwyn Ave,Broadway & Granville Ave,0:07:10,6,electric_bike,member
DECD410B0A0840BE,1/1/2021 10:50:00,1/1/2021 11:02:00,Desplaines St & Kinzie St,Lake Shore Dr & Ohio St,0:12:02,6,classic_bike,member
F1E1C948E359DAAD,1/1/2021 10:50:00,1/1/2021 10:56:00,,Sheridan Rd & Montrose Ave,0:05:30,6,electric_bike,member
818BFAE84D95A118,1/1/2021 10:50:00,1/1/2021 11:20:00,Broadway & Granville Ave,Clark St & Winnemac Ave,0:29:44,6,classic_bike,casual
B8021291CEC39326,1/1/2021 10:50:00,1/1/2021 10:53:00,Kingsbury St & Kinzie St,Kingsbury St & Erie St,0:03:07,6,classic_bike,member
37DF700AE13F32CE,1/1/2021 10:52:00,1/1/2021 11:47:00,Broadway & Argyle St,Clark St & Leland Ave,0:54:56,6,classic_bike,member
B9B019B7ADA4150B,1/1/2021 10:53:00,1/1/2021 11:20:00,Broadway & Granville Ave,Clark St & Winnemac Ave,0:27:06,6,classic_bike,casual
A631F1DCABC79511,1/1/2021 10:53:00,1/1/2021 11:04:00,Clark St & Schiller St,Wabash Ave & Grand Ave,0:10:30,6,classic_bike,member
7E79C082CAC017F0,1/1/2021 10:54:00,1/1/2021 11:00:00,Clark St & Wellington Ave,Clark St & Newport St,0:05:51,6,classic_bike,member
533FE748E7F3F9E7,1/1/2021 10:57:00,1/1/2021 10:57:00,Wells St & Elm St,,0:00:09,6,electric_bike,member
285DE5BAC4A46086,1/1/2021 10:57:00,1/1/2021 11:06:00,Damen Ave & Charleston St,Southport Ave & Wrightwood Ave,0:09:27,6,classic_bike,member
BC85453CC35B8F2E,1/1/2021 10:57:00,1/1/2021 11:05:00,Broadway & Granville Ave,Western Ave & Granville Ave,0:07:33,6,electric_bike,member
F993B735A2F359DA,1/1/2021 10:57:00,1/1/2021 11:13:00,Streeter Dr & Grand Ave,Clark St & North Ave,0:16:42,6,electric_bike,member
CCA406CE99A3C2F4,1/1/2021 10:57:00,1/1/2021 11:00:00,Streeter Dr & Grand Ave,McClurg Ct & Erie St,0:03:13,6,classic_bike,member
1322DE7628237B27,1/1/2021 10:57:00,1/1/2021 11:13:00,Streeter Dr & Grand Ave,Clark St & North Ave,0:16:22,6,electric_bike,member
FE921A70B1601F52,1/1/2021 10:58:00,1/1/2021 11:07:00,Wells St & Walton St,Green St & Madison St,0:08:46,6,electric_bike,member
B29F5769A94425A2,1/1/2021 11:04:00,1/1/2021 11:34:00,Sheridan Rd & Buena Ave,Clark St & Elm St,0:30:32,6,classic_bike,member
0787DEBFBDF01E0F,1/1/2021 11:04:00,1/1/2021 11:15:00,Clarendon Ave & Junior Ter,Broadway & Belmont Ave,0:11:21,6,classic_bike,member
BF252A734EDBEBEF,1/1/2021 11:04:00,1/1/2021 11:49:00,Troy St & North Ave,Troy St & North Ave,0:45:18,6,classic_bike,member
B161AE88BB708AEE,1/1/2021 11:04:00,1/1/2021 12:49:00,Clark St & Montrose Ave,Clark St & Montrose Ave,1:45:19,6,classic_bike,casual
0CE55DFD962B24C4,1/1/2021 11:05:00,1/1/2021 11:26:00,Lakefront Trail & Bryn Mawr Ave,Broadway & Barry Ave,0:20:24,6,electric_bike,member
0CDA2184040A4645,1/1/2021 11:07:00,1/1/2021 11:14:00,Ashland Ave & Wellington Ave,Southport Ave & Wrightwood Ave,0:07:09,6,classic_bike,casual
D412DDC7CBA40C8A,1/1/2021 11:08:00,1/1/2021 11:22:00,Southport Ave & Roscoe St,Southport Ave & Roscoe St,0:14:12,6,electric_bike,casual
7F3EDADE89265FC6,1/1/2021 11:08:00,1/1/2021 11:10:00,Dearborn St & Erie St,Wells St & Huron St,0:02:36,6,classic_bike,member
9C27CDCF2ECF0642,1/1/2021 11:10:00,1/1/2021 11:17:00,Damen Ave & Pierce Ave,Honore St & Division St,0:06:59,6,classic_bike,member
FC1ACFF1EE5CC28C,1/1/2021 11:11:00,1/1/2021 11:17:00,Damen Ave & Pierce Ave,Honore St & Division St,0:06:47,6,classic_bike,casual
16FF9BB39B994329,1/1/2021 11:11:00,1/1/2021 11:31:00,Sheridan Rd & Irving Park Rd,Monticello Ave & Irving Park Rd,0:20:39,6,classic_bike,member
D37717A3BBB28E2E,1/1/2021 11:12:00,1/1/2021 11:19:00,Wells St & Huron St,,0:07:13,6,electric_bike,casual
09C896B7DAD3A020,1/1/2021 11:12:00,1/1/2021 11:28:00,Larrabee St & Armitage Ave,Rush St & Superior St,0:15:46,6,classic_bike,member
1A63F61A3AAA1FFA,1/1/2021 11:13:00,1/1/2021 11:15:00,Damen Ave & Chicago Ave,Damen Ave & Grand Ave,0:01:21,6,classic_bike,member
53205199E703175F,1/1/2021 11:13:00,1/1/2021 11:16:00,Ritchie Ct & Banks St,Clark St & Elm St,0:03:23,6,classic_bike,member
1128B55FFE297D79,1/1/2021 11:13:00,1/1/2021 11:19:00,Milwaukee Ave & Grand Ave,,0:06:36,6,electric_bike,member
94516D4B7898B0B9,1/1/2021 11:13:00,1/1/2021 11:24:00,Clark St & Schiller St,Lincoln Ave & Fullerton Ave,0:10:29,6,classic_bike,member
C854D54E3BE9F159,1/1/2021 11:15:00,1/1/2021 11:26:00,Damen Ave & Grand Ave,,0:10:49,6,electric_bike,member
2529231F574693B3,1/1/2021 11:15:00,1/1/2021 11:23:00,Lincoln Ave & Belle Plaine Ave,Damen Ave & Melrose Ave,0:07:50,6,electric_bike,casual
83D396DD35151C8C,1/1/2021 11:16:00,1/1/2021 11:24:00,Shields Ave & 28th Pl,Wentworth Ave & 24th St (Temp),0:08:08,6,classic_bike,member
4D6B4E740020D4FA,1/1/2021 11:17:00,1/1/2021 11:23:00,Wabash Ave & Roosevelt Rd,Dearborn St & Van Buren St,0:05:50,6,classic_bike,member
0BE3F73FE53351BC,1/1/2021 11:21:00,1/1/2021 13:23:00,Clinton St & Jackson Blvd,,2:01:56,6,classic_bike,casual
3EAE9E48102FD897,1/1/2021 11:21:00,1/1/2021 11:34:00,Southport Ave & Roscoe St,Broadway & Barry Ave,0:12:41,6,electric_bike,member
